 5XX 500 501 200 600.00   0.00 CS 000   7
  32.2400  70.7200  2
  32.2000  70.8300  2
  32.2300  70.9800  2
  32.3200  71.1100  2
  32.5300  71.2000  2
  32.6700  71.2500  2
  32.8000  71.3200  2
  32.9300  71.4500  2
  32.9500  71.5000  2
  32.8800  71.5900  2
  32.6200  71.7500  2
  32.4500  71.8300  2
  32.3800  71.9500  2
  32.3900  72.2500  2
  32.4400  72.4700  2
  32.5500  72.7300  2
  32.6200  72.9600  2
  32.6600  73.1300  2
  32.7100  73.3300  2
  32.7700  73.5200  2
  32.8200  73.7300  2
  32.8400  73.8900  2
  32.8700  74.2800  2
  32.9200  74.5200  2
  32.9900  74.7000  2
  32.9700  74.8400  2
  32.7600  75.0400  2
  32.5600  75.2700  2
  32.4500  75.4000  2
  32.2800  75.5700  2
  32.1800  75.6400  2
  32.0600  75.7300  2
  31.9400  75.7800  2
  31.8400  75.8200  2
  31.7400  75.8800  2
  31.5900  76.0200  2
  31.5000  76.0900  2
  31.3600  76.2500  2
  31.2500  76.4500  2
  31.1400  76.6000  2
  31.0700  76.6900  2
  30.9300  76.7900  2
  30.7900  76.9000  2
  30.6400  77.0900  2
  30.5600  77.2400  2
  30.4400  77.5000  2
  30.3300  77.6200  2
  30.2500  77.7300  2
  30.1100  78.0200  2
  30.0100  78.1800  2
  29.8700  78.4000  2
  29.8100  78.5100  2
  29.6700  78.7000  2
  29.5400  78.9200  2
  29.4100  79.0800  2
  29.2800  79.3500  2
  29.2100  79.4900  2
  29.2000  79.5900  2
  29.1000  79.8600  2
  29.0000  80.0500  2
  28.9300  80.2600  2
  28.8400  80.4800  2
  28.7300  80.9100  2
  28.6400  81.1200  2
  28.6000  81.1900  2
  28.4900  81.4000  2
  28.3200  81.5800  2
  28.2300  81.7100  2
  28.0700  81.8700  2
  27.9200  82.0400  2
  27.7800  82.2300  2
  27.6800  82.4000  2
  27.6600  82.4700  2
  27.6600  82.7300  2
  27.6300  83.0500  2
  27.6000  83.3400  2
  27.5600  83.5900  2
  27.5300  83.7600  2
  27.4900  84.0200  2
  27.4400  84.2100  2
  27.3300  84.4600  2
  27.2800  84.7200  2
  27.2300  84.8900  2
  27.1800  85.0600  2
  27.0900  85.2900  2
  27.0000  85.5300  2
  26.9600  85.6500  2
  26.9200  85.8900  2
  26.8800  86.0800  2
  26.8200  86.3300  2
  26.7800  86.6400  2
  26.7500  86.8000  2
  26.7400  87.0000  2
  26.7500  87.2000  2
  26.7600  87.3800  2
  26.7500  87.6100  2
  26.7500  87.8300  2
  26.7800  88.0500  2
  26.8300  88.2000  2
  26.8900  88.3200  2
  26.9300  88.5100  2
  26.9600  88.6700  2
  26.9800  88.8200  2
  26.9400  88.9200  2
  26.8700  89.1500  2
  26.7800  89.4600  2
  26.7800  89.5800  2
  26.7500  89.8000  2
  26.7300  90.0100  2
  26.7300  90.3000  2
  26.7200  90.5300  2
  26.7200  90.7500  2
  26.7100  90.9900  2
  26.7000  91.1200  2
  26.6800  91.3700  2
  26.6700  91.5600  2
  26.6600  91.7900  2
  26.6500  92.0300  2
  26.6900  92.2700  2
  26.7400  92.4100  2
  26.8300  92.7200  2
  26.8900  92.9500  2
  26.9100  93.0400  2
  26.9200  93.2200  2
  26.9400  93.4000  2
  27.0000  93.5500  2
  27.0700  93.7000  2
  27.1900  93.9200  2
  27.3100  94.1300  2
  27.4200  94.3400  2
  27.5200  94.6200  2
  27.6500  95.0100  2
  27.7900  95.2300  2
  99.0000   0.0000  3
 53X   2 501  40   9.00   0.00 TH 000   3
  27.9400  95.4800  3
  28.1400  95.6900  2
  28.2400  95.8200  2
  27.2600  67.4800  3
  27.4500  67.3400  2
  27.5500  67.4900  2
  28.7200  69.2600  3
  28.9300  69.3400  2
  28.8000  69.4700  2
  30.9800  70.5600  3
  31.1400  70.3900  2
  31.2300  70.5500  2
  32.4100  72.2000  3
